"","seconds","etype","shotdff","ev.team","gcode"
"639",556,"GOAL",8,"CHI",20010
"640",691,"SHOT",9,"CHI",20010
"641",718,"SHOT",8,"PIT",20010
"642",722,"SHOT",7,"PIT",20010
"643",726,"SHOT",6,"PIT",20010
"644",814,"SHOT",7,"CHI",20010
"645",817,"SHOT",8,"CHI",20010
"646",830,"SHOT",9,"CHI",20010
"647",867,"SHOT",10,"CHI",20010
"648",926,"SHOT",9,"PIT",20010
"649",939,"SHOT",8,"PIT",20010
"650",952,"SHOT",7,"PIT",20010
"651",1021,"GOAL",8,"CHI",20010
"652",1098,"SHOT",9,"CHI",20010
"653",1142,"SHOT",10,"CHI",20010
"654",1163,"SHOT",9,"PIT",20010
"655",1325,"GOAL",8,"PIT",20010
"656",1360,"SHOT",7,"PIT",20010
"657",1369,"SHOT",6,"PIT",20010
"658",1380,"SHOT",5,"PIT",20010
"659",1405,"SHOT",4,"PIT",20010
"660",1429,"GOAL",5,"CHI",20010
"661",1446,"SHOT",6,"CHI",20010
"662",1454,"SHOT",5,"PIT",20010
"663",1475,"SHOT",6,"CHI",20010
"664",1529,"SHOT",5,"PIT",20010
"665",1589,"SHOT",6,"CHI",20010
"666",1601,"SHOT",7,"CHI",20010
"667",1605,"SHOT",6,"PIT",20010
"668",1609,"SHOT",5,"PIT",20010
"669",1658,"SHOT",6,"CHI",20010
"670",1756,"SHOT",7,"CHI",20010
"671",1758,"GOAL",8,"CHI",20010
"672",1802,"SHOT",7,"PIT",20010
"673",1840,"GOAL",8,"CHI",20010
"674",1865,"SHOT",7,"PIT",20010
"675",1888,"SHOT",8,"CHI",20010
"676",2005,"SHOT",9,"CHI",20010
"677",2041,"SHOT",10,"CHI",20010
"678",2067,"SHOT",9,"PIT",20010
"679",2082,"SHOT",8,"PIT",20010
"680",2166,"SHOT",9,"CHI",20010
"681",2255,"SHOT",8,"PIT",20010
"682",2337,"SHOT",9,"CHI",20010
"683",2435,"SHOT",8,"PIT",20010
"684",2452,"SHOT",9,"CHI",20010
"685",2508,"SHOT",10,"CHI",20010
"686",2721,"GOAL",11,"CHI",20010
"687",2817,"SHOT",10,"PIT",20010
"688",2868,"SHOT",11,"CHI",20010
"689",3021,"SHOT",10,"PIT",20010
"690",3042,"SHOT",11,"CHI",20010
"691",3049,"SHOT",12,"CHI",20010
"692",3137,"SHOT",13,"CHI",20010
"693",3225,"GOAL",14,"CHI",20010
"694",3388,"SHOT",15,"CHI",20010
"695",66,"SHOT",-1,"ARI",20011
"696",79,"SHOT",0,"ANA",20011
"697",240,"SHOT",-1,"ARI",20011
"698",284,"GOAL",-2,"ARI",20011
"699",364,"SHOT",-1,"ANA",20011
"700",483,"SHOT",-2,"ARI",20011
"701",507,"SHOT",-3,"ARI",20011
"702",512,"GOAL",-4,"ARI",20011
"703",556,"GOAL",-3,"ANA",20011
"704",732,"SHOT",-2,"ANA",20011
"705",833,"SHOT",-1,"ANA",20011
"706",906,"SHOT",0,"ANA",20011
"707",936,"SHOT",-1,"ARI",20011
"708",964,"SHOT",0,"ANA",20011
"709",968,"SHOT",1,"ANA",20011
"710",1048,"SHOT",0,"ARI",20011
"711",1056,"SHOT",-1,"ARI",20011
"712",1101,"SHOT",-2,"ARI",20011
"713",1147,"SHOT",-1,"ANA",20011
"714",1222,"SHOT",0,"ANA",20011
"715",1232,"SHOT",1,"ANA",20011
"716",1243,"SHOT",0,"ARI",20011
"717",1253,"SHOT",1,"ANA",20011
"718",1292,"SHOT",2,"ANA",20011
"719",1311,"SHOT",1,"ARI",20011
"720",1327,"SHOT",0,"ARI",20011
"721",1389,"SHOT",-1,"ARI",20011
"722",1412,"SHOT",-2,"ARI",20011
"723",1522,"SHOT",-1,"ANA",20011
"724",1585,"SHOT",0,"ANA",20011
"725",1648,"SHOT",-1,"ARI",20011
"726",1687,"SHOT",0,"ANA",20011
"727",1697,"SHOT",-1,"ARI",20011
"728",1700,"GOAL",-2,"ARI",20011
"729",1748,"SHOT",-1,"ANA",20011
"730",1783,"SHOT",0,"ANA",20011
"731",1792,"SHOT",-1,"ARI",20011
"732",1800,"SHOT",0,"ANA",20011
"733",1824,"SHOT",1,"ANA",20011
"734",1833,"SHOT",2,"ANA",20011
"735",1845,"SHOT",1,"ARI",20011
"736",1848,"SHOT",0,"ARI",20011
"737",1864,"SHOT",1,"ANA",20011
"738",1930,"SHOT",2,"ANA",20011
"739",2030,"GOAL",1,"ARI",20011
"740",2062,"SHOT",2,"ANA",20011
"741",2123,"GOAL",3,"ANA",20011
"742",2154,"GOAL",4,"ANA",20011
"743",2285,"SHOT",3,"ARI",20011
"744",2323,"SHOT",4,"ANA",20011
"745",2368,"SHOT",3,"ARI",20011
"746",2395,"SHOT",2,"ARI",20011
"747",2409,"SHOT",3,"ANA",20011
"748",2646,"SHOT",4,"ANA",20011
"749",2700,"SHOT",5,"ANA",20011
"750",2735,"SHOT",4,"ARI",20011
"751",2786,"SHOT",5,"ANA",20011
"752",2795,"SHOT",6,"ANA",20011
"753",2811,"SHOT",7,"ANA",20011
"754",2855,"SHOT",8,"ANA",20011
"755",2980,"SHOT",7,"ARI",20011
"756",3084,"SHOT",8,"ANA",20011
"757",3178,"SHOT",7,"ARI",20011
"758",3180,"SHOT",6,"ARI",20011
"759",3189,"SHOT",7,"ANA",20011
"760",3218,"SHOT",8,"ANA",20011
"761",3225,"GOAL",9,"ANA",20011
"762",3257,"SHOT",10,"ANA",20011
"763",3390,"GOAL",11,"ANA",20011
"764",3435,"SHOT",12,"ANA",20011
"765",3532,"SHOT",11,"ARI",20011
"766",108,"SHOT",1,"L.A",20012
"767",177,"SHOT",0,"PHI",20012
"768",197,"SHOT",1,"L.A",20012
"769",270,"SHOT",2,"L.A",20012
"770",450,"SHOT",3,"L.A",20012
"771",455,"SHOT",4,"L.A",20012
"772",523,"SHOT",3,"PHI",20012
"773",541,"SHOT",2,"PHI",20012
"774",652,"SHOT",3,"L.A",20012
"775",670,"SHOT",2,"PHI",20012
"776",685,"SHOT",1,"PHI",20012
"777",775,"SHOT",0,"PHI",20012
"778",906,"SHOT",-1,"PHI",20012
"779",913,"SHOT",-2,"PHI",20012
"780",992,"SHOT",-3,"PHI",20012
"781",1002,"SHOT",-4,"PHI",20012
"782",1119,"SHOT",-3,"L.A",20012
"783",1130,"SHOT",-2,"L.A",20012
"784",1193,"SHOT",-1,"L.A",20012
"785",1247,"SHOT",-2,"PHI",20012
"786",1359,"SHOT",-3,"PHI",20012
"787",1384,"SHOT",-2,"L.A",20012
"788",1402,"SHOT",-3,"PHI",20012
"789",1576,"GOAL",-2,"L.A",20012
"790",1806,"SHOT",-3,"PHI",20012
"791",1848,"SHOT",-2,"L.A",20012
"792",1864,"SHOT",-1,"L.A",20012
"793",1897,"SHOT",0,"L.A",20012
"794",1933,"SHOT",1,"L.A",20012
"795",1981,"SHOT",0,"PHI",20012
"796",2032,"SHOT",-1,"PHI",20012
"797",2078,"SHOT",-2,"PHI",20012
"798",2169,"SHOT",-3,"PHI",20012
"799",2240,"SHOT",-2,"L.A",20012
"800",2281,"SHOT",-1,"L.A",20012
"801",2285,"SHOT",0,"L.A",20012
"802",2302,"SHOT",1,"L.A",20012
"803",2352,"SHOT",2,"L.A",20012
"804",2363,"SHOT",3,"L.A",20012
"805",2375,"SHOT",4,"L.A",20012
"806",2427,"SHOT",3,"PHI",20012
"807",2471,"SHOT",4,"L.A",20012
"808",2490,"SHOT",3,"PHI",20012
"809",2700,"SHOT",2,"PHI",20012
"810",2713,"SHOT",1,"PHI",20012
"811",2764,"SHOT",0,"PHI",20012
"812",2766,"SHOT",-1,"PHI",20012
"813",2773,"SHOT",-2,"PHI",20012
"814",2779,"SHOT",-3,"PHI",20012
"815",2834,"SHOT",-4,"PHI",20012
"816",2836,"SHOT",-5,"PHI",20012
"817",2934,"SHOT",-6,"PHI",20012
"818",2970,"SHOT",-5,"L.A",20012
"819",2972,"SHOT",-4,"L.A",20012
"820",3043,"SHOT",-5,"PHI",20012
"821",3123,"SHOT",-6,"PHI",20012
"822",3142,"SHOT",-7,"PHI",20012
"823",3291,"SHOT",-8,"PHI",20012
"824",3305,"SHOT",-7,"L.A",20012
"825",3325,"SHOT",-8,"PHI",20012
"826",3459,"GOAL",-7,"L.A",20012
"827",3595,"SHOT",-8,"PHI",20012
"828",33,"SHOT",-1,"NYI",20013
"829",67,"GOAL",0,"CBJ",20013
"830",82,"SHOT",-1,"NYI",20013
"831",96,"SHOT",-2,"NYI",20013
"832",131,"SHOT",-1,"CBJ",20013
"833",172,"SHOT",0,"CBJ",20013
"834",227,"SHOT",1,"CBJ",20013
"835",237,"SHOT",2,"CBJ",20013
"836",337,"SHOT",3,"CBJ",20013
"837",413,"SHOT",2,"NYI",20013
"838",441,"SHOT",3,"CBJ",20013
"839",477,"SHOT",2,"NYI",20013
"840",662,"GOAL",3,"CBJ",20013
"841",854,"SHOT",4,"CBJ",20013
"842",887,"SHOT",5,"CBJ",20013
"843",907,"SHOT",6,"CBJ",20013
"844",934,"SHOT",7,"CBJ",20013
"845",999,"SHOT",8,"CBJ",20013
"846",1089,"SHOT",7,"NYI",20013
"847",1091,"SHOT",6,"NYI",20013
"848",1097,"SHOT",5,"NYI",20013
"849",1120,"SHOT",6,"CBJ",20013
"850",1245,"SHOT",5,"NYI",20013
"851",1254,"SHOT",4,"NYI",20013
"852",1305,"SHOT",5,"CBJ",20013
"853",1352,"SHOT",6,"CBJ",20013
"854",1440,"SHOT",7,"CBJ",20013
"855",1453,"SHOT",8,"CBJ",20013
"856",1531,"SHOT",7,"NYI",20013
"857",1575,"SHOT",8,"CBJ",20013
"858",1617,"GOAL",9,"CBJ",20013
"859",1654,"SHOT",10,"CBJ",20013
"860",1681,"SHOT",11,"CBJ",20013
"861",1694,"SHOT",12,"CBJ",20013
"862",1726,"SHOT",11,"NYI",20013
"863",1754,"SHOT",10,"NYI",20013
"864",1778,"SHOT",9,"NYI",20013
"865",1823,"SHOT",10,"CBJ",20013
"866",1825,"GOAL",11,"CBJ",20013
"867",1860,"SHOT",10,"NYI",20013
"868",1910,"GOAL",11,"CBJ",20013
"869",1943,"SHOT",10,"NYI",20013
"870",2072,"SHOT",9,"NYI",20013
"871",2130,"SHOT",10,"CBJ",20013
"872",2139,"SHOT",11,"CBJ",20013
"873",2145,"SHOT",12,"CBJ",20013
"874",2250,"SHOT",13,"CBJ",20013
"875",2251,"SHOT",14,"CBJ",20013
"876",2342,"SHOT",13,"NYI",20013
"877",2508,"SHOT",12,"NYI",20013
"878",2547,"SHOT",11,"NYI",20013
"879",2595,"SHOT",10,"NYI",20013
"880",2597,"SHOT",9,"NYI",20013
"881",2681,"SHOT",8,"NYI",20013
"882",2690,"SHOT",7,"NYI",20013
"883",2766,"SHOT",6,"NYI",20013
"884",2822,"SHOT",7,"CBJ",20013
"885",3027,"SHOT",6,"NYI",20013
"886",3100,"SHOT",7,"CBJ",20013
"887",3122,"SHOT",6,"NYI",20013
"888",3133,"SHOT",7,"CBJ",20013
"889",3159,"SHOT",6,"NYI",20013
"890",3181,"SHOT",5,"NYI",20013
"891",3196,"SHOT",6,"CBJ",20013
"892",3279,"SHOT",7,"CBJ",20013
"893",3397,"SHOT",8,"CBJ",20013
"894",48,"SHOT",-1,"FLA",20014
"895",177,"SHOT",0,"T.B",20014
"896",204,"SHOT",-1,"FLA",20014
"897",253,"SHOT",0,"T.B",20014
"898",289,"SHOT",-1,"FLA",20014
"899",294,"SHOT",-2,"FLA",20014
"900",306,"SHOT",-3,"FLA",20014
"901",393,"GOAL",-2,"T.B",20014
"902",432,"SHOT",-3,"FLA",20014
"903",502,"SHOT",-4,"FLA",20014
"904",704,"SHOT",-3,"T.B",20014
"905",716,"SHOT",-4,"FLA",20014
"906",763,"SHOT",-5,"FLA",20014
"907",864,"SHOT",-6,"FLA",20014
"908",1051,"SHOT",-5,"T.B",20014
"909",1071,"SHOT",-4,"T.B",20014
"910",1225,"GOAL",-3,"T.B",20014
"911",1402,"SHOT",-4,"FLA",20014
"912",1403,"SHOT",-5,"FLA",20014
"913",1433,"SHOT",-4,"T.B",20014
"914",1513,"SHOT",-5,"FLA",20014
"915",1564,"SHOT",-6,"FLA",20014
"916",1612,"SHOT",-7,"FLA",20014
"917",1635,"SHOT",-8,"FLA",20014
"918",1671,"SHOT",-7,"T.B",20014
"919",1708,"SHOT",-8,"FLA",20014
"920",1939,"SHOT",-9,"FLA",20014
"921",1941,"GOAL",-10,"FLA",20014
"922",1958,"SHOT",-11,"FLA",20014
"923",2057,"SHOT",-10,"T.B",20014
"924",2061,"SHOT",-9,"T.B",20014
"925",2112,"SHOT",-8,"T.B",20014
"926",2177,"SHOT",-7,"T.B",20014
"927",2267,"SHOT",-8,"FLA",20014
"928",2267,"GOAL",-9,"FLA",20014
"929",2314,"SHOT",-8,"T.B",20014
"930",2375,"SHOT",-7,"T.B",20014
"931",2379,"SHOT",-6,"T.B",20014
"932",2389,"SHOT",-5,"T.B",20014
"933",2459,"GOAL",-4,"T.B",20014
"934",2465,"SHOT",-5,"FLA",20014
"935",2526,"SHOT",-4,"T.B",20014
"936",2705,"SHOT",-3,"T.B",20014
"937",2766,"SHOT",-2,"T.B",20014
"938",2798,"GOAL",-1,"T.B",20014
"939",2880,"SHOT",-2,"FLA",20014
"940",3006,"SHOT",-3,"FLA",20014
"941",3013,"SHOT",-4,"FLA",20014
"942",3036,"SHOT",-3,"T.B",20014
"943",3210,"SHOT",-4,"FLA",20014
"944",3224,"SHOT",-3,"T.B",20014
"945",3254,"SHOT",-4,"FLA",20014
"946",3264,"SHOT",-5,"FLA",20014
"947",3270,"GOAL",-6,"FLA",20014
"948",3333,"SHOT",-7,"FLA",20014
"949",3376,"SHOT",-8,"FLA",20014
"950",3429,"SHOT",-9,"FLA",20014
"951",3497,"SHOT",-10,"FLA",20014
"952",3519,"SHOT",-11,"FLA",20014
"953",3553,"SHOT",-12,"FLA",20014
"954",3586,"GOAL",-11,"T.B",20014
"955",6,"SHOT",1,"DAL",20015
"956",39,"SHOT",0,"VGK",20015
"957",53,"SHOT",1,"DAL",20015
"958",151,"SHOT",2,"DAL",20015
"959",253,"SHOT",1,"VGK",20015
"960",303,"SHOT",0,"VGK",20015
"961",346,"SHOT",1,"DAL",20015
"962",408,"SHOT",2,"DAL",20015
"963",444,"SHOT",3,"DAL",20015
"964",463,"SHOT",4,"DAL",20015
"965",476,"SHOT",5,"DAL",20015
"966",549,"SHOT",6,"DAL",20015
"967",563,"SHOT",7,"DAL",20015
"968",681,"SHOT",8,"DAL",20015
"969",768,"SHOT",7,"VGK",20015
"970",826,"SHOT",6,"VGK",20015
"971",832,"SHOT",5,"VGK",20015
"972",851,"SHOT",6,"DAL",20015
"973",898,"SHOT",5,"VGK",20015
"974",911,"SHOT",4,"VGK",20015
"975",1027,"SHOT",3,"VGK",20015
"976",1050,"SHOT",4,"DAL",20015
"977",1064,"SHOT",5,"DAL",20015
"978",1199,"SHOT",4,"VGK",20015
"979",1345,"SHOT",5,"DAL",20015
"980",1368,"SHOT",6,"DAL",20015
"981",1370,"SHOT",7,"DAL",20015
"982",1412,"SHOT",8,"DAL",20015
"983",1443,"SHOT",7,"VGK",20015
"984",1446,"SHOT",6,"VGK",20015
"985",1484,"SHOT",7,"DAL",20015
"986",1486,"SHOT",8,"DAL",20015
"987",1494,"SHOT",9,"DAL",20015
"988",1565,"SHOT",10,"DAL",20015
"989",1605,"SHOT",9,"VGK",20015
"990",1611,"SHOT",10,"DAL",20015
"991",1668,"SHOT",11,"DAL",20015
"992",1746,"SHOT",12,"DAL",20015
"993",1793,"SHOT",13,"DAL",20015
"994",1795,"SHOT",14,"DAL",20015
"995",1805,"SHOT",15,"DAL",20015
"996",1821,"SHOT",16,"DAL",20015
"997",1845,"SHOT",15,"VGK",20015
"998",1848,"SHOT",14,"VGK",20015
"999",1900,"SHOT",15,"DAL",20015
"1000",1911,"SHOT",16,"DAL",20015
"1001",1939,"SHOT",17,"DAL",20015
"1002",2067,"SHOT",16,"VGK",20015
"1003",2221,"GOAL",17,"DAL",20015
"1004",2345,"SHOT",16,"VGK",20015
"1005",2368,"SHOT",15,"VGK",20015
"1006",2387,"SHOT",16,"DAL",20015
"1007",2388,"SHOT",17,"DAL",20015
"1008",2443,"SHOT",18,"DAL",20015
"1009",2639,"SHOT",17,"VGK",20015
"1010",2649,"SHOT",18,"DAL",20015
"1011",2665,"SHOT",17,"VGK",20015
"1012",2703,"SHOT",16,"VGK",20015
"1013",2774,"SHOT",17,"DAL",20015
"1014",2807,"SHOT",16,"VGK",20015
"1015",2871,"SHOT",17,"DAL",20015
"1016",2897,"SHOT",18,"DAL",20015
"1017",3007,"SHOT",17,"VGK",20015
"1018",3027,"GOAL",16,"VGK",20015
"1019",3041,"SHOT",15,"VGK",20015
"1020",3046,"SHOT",14,"VGK",20015
"1021",3064,"SHOT",13,"VGK",20015
"1022",3175,"SHOT",12,"VGK",20015
"1023",3194,"SHOT",11,"VGK",20015
"1024",3221,"SHOT",12,"DAL",20015
"1025",3366,"SHOT",13,"DAL",20015
"1026",3372,"SHOT",14,"DAL",20015
"1027",3375,"SHOT",15,"DAL",20015
"1028",3436,"GOAL",14,"VGK",20015
"1029",3442,"SHOT",15,"DAL",20015
"1030",3573,"SHOT",16,"DAL",20015
"1031",66,"SHOT",1,"TOR",20016
"1032",147,"SHOT",2,"TOR",20016
"1033",150,"GOAL",3,"TOR",20016
"1034",169,"SHOT",2,"NYR",20016
"1035",220,"SHOT",1,"NYR",20016
"1036",222,"GOAL",0,"NYR",20016
"1037",312,"SHOT",1,"TOR",20016
"1038",327,"SHOT",2,"TOR",20016
"1039",334,"GOAL",3,"TOR",20016
"1040",402,"SHOT",2,"NYR",20016
"1041",442,"SHOT",1,"NYR",20016
"1042",451,"SHOT",2,"TOR",20016
"1043",461,"SHOT",1,"NYR",20016
"1044",486,"SHOT",2,"TOR",20016
"1045",497,"SHOT",3,"TOR",20016
"1046",563,"SHOT",2,"NYR",20016
"1047",609,"SHOT",3,"TOR",20016
"1048",642,"SHOT",4,"TOR",20016
"1049",667,"GOAL",5,"TOR",20016
"1050",691,"SHOT",6,"TOR",20016
"1051",708,"SHOT",7,"TOR",20016
"1052",839,"GOAL",8,"TOR",20016
"1053",884,"SHOT",7,"NYR",20016
"1054",891,"SHOT",6,"NYR",20016
"1055",941,"SHOT",5,"NYR",20016
"1056",959,"SHOT",4,"NYR",20016
"1057",1039,"GOAL",5,"TOR",20016
"1058",1089,"SHOT",6,"TOR",20016
"1059",1123,"SHOT",7,"TOR",20016
"1060",1177,"GOAL",6,"NYR",20016
"1061",1242,"SHOT",7,"TOR",20016
"1062",1275,"SHOT",8,"TOR",20016
"1063",1333,"SHOT",9,"TOR",20016
"1064",1380,"SHOT",10,"TOR",20016
"1065",1421,"SHOT",11,"TOR",20016
"1066",1453,"SHOT",12,"TOR",20016
"1067",1510,"SHOT",11,"NYR",20016
"1068",1534,"SHOT",10,"NYR",20016
"1069",1663,"GOAL",9,"NYR",20016
"1070",1689,"SHOT",8,"NYR",20016
"1071",1726,"SHOT",7,"NYR",20016
"1072",1845,"SHOT",8,"TOR",20016
"1073",1877,"SHOT",7,"NYR",20016
"1074",1883,"SHOT",6,"NYR",20016
"1075",1895,"SHOT",7,"TOR",20016
"1076",1914,"SHOT",8,"TOR",20016
"1077",1934,"GOAL",7,"NYR",20016
"1078",2012,"SHOT",6,"NYR",20016
"1079",2046,"GOAL",5,"NYR",20016
"1080",2084,"SHOT",4,"NYR",20016
"1081",2125,"SHOT",3,"NYR",20016
"1082",2149,"SHOT",2,"NYR",20016
"1083",2206,"SHOT",1,"NYR",20016
"1084",2306,"SHOT",0,"NYR",20016
"1085",2323,"SHOT",1,"TOR",20016
"1086",2372,"SHOT",2,"TOR",20016
"1087",2424,"SHOT",1,"NYR",20016
"1088",2457,"SHOT",0,"NYR",20016
"1089",2479,"SHOT",-1,"NYR",20016
"1090",2692,"SHOT",0,"TOR",20016
"1091",2773,"SHOT",1,"TOR",20016
"1092",2786,"SHOT",0,"NYR",20016
"1093",2793,"SHOT",1,"TOR",20016
"1094",2837,"GOAL",2,"TOR",20016
"1095",2859,"SHOT",3,"TOR",20016
"1096",2862,"SHOT",4,"TOR",20016
"1097",2946,"SHOT",5,"TOR",20016
"1098",2989,"SHOT",6,"TOR",20016
"1099",2992,"GOAL",7,"TOR",20016
"1100",3183,"SHOT",8,"TOR",20016
"1101",3199,"SHOT",9,"TOR",20016
"1102",3219,"SHOT",10,"TOR",20016
"1103",3246,"SHOT",9,"NYR",20016
"1104",3278,"SHOT",8,"NYR",20016
"1105",3300,"SHOT",7,"NYR",20016
"1106",3334,"SHOT",6,"NYR",20016
"1107",3510,"GOAL",7,"TOR",20016
"1108",8,"SHOT",1,"OTT",20017
"1109",112,"SHOT",0,"DET",20017
"1110",149,"SHOT",-1,"DET",20017
"1111",155,"SHOT",-2,"DET",20017
"1112",191,"SHOT",-1,"OTT",20017
"1113",397,"SHOT",0,"OTT",20017
"1114",411,"SHOT",1,"OTT",20017
"1115",424,"SHOT",0,"DET",20017
"1116",508,"SHOT",1,"OTT",20017
"1117",579,"SHOT",2,"OTT",20017
"1118",599,"SHOT",1,"DET",20017
"1119",702,"SHOT",0,"DET",20017
"1120",721,"SHOT",1,"OTT",20017
"1121",745,"SHOT",0,"DET",20017
"1122",853,"SHOT",-1,"DET",20017
"1123",873,"SHOT",-2,"DET",20017
"1124",919,"SHOT",-1,"OTT",20017
"1125",989,"SHOT",0,"OTT",20017
"1126",1006,"SHOT",1,"OTT",20017
"1127",1140,"SHOT",2,"OTT",20017
"1128",1198,"SHOT",1,"DET",20017
"1129",1249,"SHOT",0,"DET",20017
"1130",1278,"SHOT",-1,"DET",20017
"1131",1347,"SHOT",0,"OTT",20017
"1132",1385,"SHOT",1,"OTT",20017
"1133",1406,"SHOT",2,"OTT",20017
"1134",1473,"SHOT",3,"OTT",20017
"1135",1488,"SHOT",4,"OTT",20017
"1136",1533,"SHOT",3,"DET",20017
"1137",1547,"SHOT",4,"OTT",20017
"1138",1550,"SHOT",5,"OTT",20017
"1139",1575,"SHOT",4,"DET",20017
"1140",1578,"SHOT",3,"DET",20017
"1141",1600,"SHOT",4,"OTT",20017
"1142",1623,"SHOT",3,"DET",20017
"1143",1630,"SHOT",2,"DET",20017
"1144",1680,"SHOT",1,"DET",20017
"1145",1783,"SHOT",0,"DET",20017
"1146",1829,"SHOT",1,"OTT",20017
"1147",1866,"SHOT",0,"DET",20017
"1148",2101,"SHOT",1,"OTT",20017
"1149",2123,"SHOT",0,"DET",20017
"1150",2198,"SHOT",1,"OTT",20017
"1151",2204,"SHOT",2,"OTT",20017
"1152",2222,"SHOT",3,"OTT",20017
"1153",2227,"SHOT",4,"OTT",20017
"1154",2235,"SHOT",3,"DET",20017
"1155",2261,"SHOT",2,"DET",20017
"1156",2396,"SHOT",1,"DET",20017
"1157",2472,"SHOT",0,"DET",20017
"1158",2569,"SHOT",1,"OTT",20017
"1159",2574,"SHOT",2,"OTT",20017
"1160",2857,"SHOT",1,"DET",20017
"1161",3017,"SHOT",2,"OTT",20017
"1162",3215,"SHOT",3,"OTT",20017
"1163",3294,"SHOT",4,"OTT",20017
"1164",3295,"SHOT",5,"OTT",20017
"1165",3324,"SHOT",6,"OTT",20017
"1166",3360,"SHOT",7,"OTT",20017
"1167",3402,"SHOT",6,"DET",20017
"1168",3446,"GOAL",5,"DET",20017
"1169",3472,"SHOT",6,"OTT",20017
"1170",3478,"SHOT",7,"OTT",20017
"1171",3489,"GOAL",8,"OTT",20017
"1172",3735,"SHOT",9,"OTT",20017
"1173",3793,"SHOT",10,"OTT",20017
"1174",3846,"SHOT",9,"DET",20017
"1175",3892,"SHOT",8,"DET",20017
"1176",3900,"GOAL",7,"DET",20017
"1177",3900,"SHOT",8,"OTT",20017
"1178",3900,"SHOT",7,"DET",20017
"1179",3900,"SHOT",6,"DET",20017
"1180",3900,"SHOT",7,"OTT",20017
"1181",124,"SHOT",1,"FLA",20018
"1182",157,"SHOT",2,"FLA",20018
"1183",210,"GOAL",1,"T.B",20018
"1184",221,"SHOT",2,"FLA",20018
"1185",228,"SHOT",3,"FLA",20018
"1186",231,"SHOT",4,"FLA",20018
"1187",244,"SHOT",5,"FLA",20018
"1188",282,"SHOT",6,"FLA",20018
"1189",288,"GOAL",5,"T.B",20018
"1190",412,"SHOT",4,"T.B",20018
"1191",495,"SHOT",5,"FLA",20018
"1192",503,"SHOT",6,"FLA",20018
"1193",522,"SHOT",5,"T.B",20018
"1194",561,"SHOT",4,"T.B",20018
"1195",589,"SHOT",5,"FLA",20018
"1196",684,"SHOT",6,"FLA",20018
"1197",705,"SHOT",7,"FLA",20018
"1198",738,"GOAL",8,"FLA",20018
"1199",754,"SHOT",9,"FLA",20018
"1200",765,"SHOT",10,"FLA",20018
"1201",768,"SHOT",11,"FLA",20018
"1202",769,"SHOT",12,"FLA",20018
"1203",770,"SHOT",13,"FLA",20018
"1204",772,"SHOT",14,"FLA",20018
"1205",916,"SHOT",15,"FLA",20018
"1206",923,"SHOT",16,"FLA",20018
"1207",928,"SHOT",17,"FLA",20018
"1208",1001,"SHOT",16,"T.B",20018
"1209",1008,"SHOT",15,"T.B",20018
"1210",1046,"SHOT",14,"T.B",20018
"1211",1195,"SHOT",15,"FLA",20018
"1212",1198,"SHOT",16,"FLA",20018
"1213",1238,"SHOT",17,"FLA",20018
"1214",1306,"GOAL",18,"FLA",20018
"1215",1398,"SHOT",19,"FLA",20018
"1216",1518,"SHOT",20,"FLA",20018
"1217",1697,"SHOT",21,"FLA",20018
"1218",1823,"SHOT",22,"FLA",20018
"1219",1928,"SHOT",21,"T.B",20018
"1220",1940,"SHOT",22,"FLA",20018
"1221",1955,"SHOT",23,"FLA",20018
"1222",1964,"SHOT",24,"FLA",20018
"1223",1977,"SHOT",25,"FLA",20018
"1224",1983,"SHOT",26,"FLA",20018
"1225",2013,"SHOT",27,"FLA",20018
"1226",2037,"GOAL",26,"T.B",20018
"1227",2084,"SHOT",25,"T.B",20018
"1228",2098,"SHOT",24,"T.B",20018
"1229",2176,"SHOT",25,"FLA",20018
"1230",2238,"SHOT",24,"T.B",20018
"1231",2244,"SHOT",23,"T.B",20018
"1232",2249,"SHOT",22,"T.B",20018
"1233",2312,"SHOT",23,"FLA",20018
"1234",2341,"SHOT",24,"FLA",20018
"1235",2376,"SHOT",25,"FLA",20018
"1236",2414,"SHOT",26,"FLA",20018
"1237",2544,"SHOT",25,"T.B",20018
"1238",2706,"SHOT",26,"FLA",20018
"1239",2766,"GOAL",27,"FLA",20018
"1240",2802,"GOAL",28,"FLA",20018
"1241",2822,"SHOT",29,"FLA",20018
"1242",2891,"SHOT",28,"T.B",20018
"1243",2912,"SHOT",29,"FLA",20018
"1244",2914,"GOAL",30,"FLA",20018
"1245",2940,"SHOT",29,"T.B",20018
"1246",2963,"SHOT",28,"T.B",20018
"1247",3008,"SHOT",29,"FLA",20018
"1248",3080,"SHOT",28,"T.B",20018
"1249",3090,"SHOT",27,"T.B",20018
"1250",3102,"SHOT",26,"T.B",20018
"1251",3149,"SHOT",25,"T.B",20018
"1252",3167,"SHOT",24,"T.B",20018
"1253",3252,"GOAL",23,"T.B",20018
"1254",3375,"SHOT",22,"T.B",20018
"1255",3393,"SHOT",21,"T.B",20018
"1256",3473,"SHOT",20,"T.B",20018
"1257",3561,"SHOT",19,"T.B",20018
"1258",3570,"SHOT",18,"T.B",20018
"1259",126,"SHOT",1,"N.J",20019
"1260",244,"GOAL",2,"N.J",20019
"1261",329,"SHOT",3,"N.J",20019
"1262",338,"SHOT",4,"N.J",20019
